jobID,OBOR_nazev,addr,MIN_VZDELANI_nazev
7123690768,Služby,"Masarykova třída 1049, Teplice",Základní + praktická škola
7123870703,Obchod a cestovní ruch,"Adámkova třída 777, Hlinsko",ÚSV
7124070717,Obchod a cestovní ruch,"Kemrova 515, Praha",ÚSO s maturitou (bez vyučení)
7124780757,Výroba a provoz,"Dr. Sedláka 763, Klatovy",Střední odborné (vyučen)
7124870773,Obchod a cestovní ruch,"207, Přemyslovice",Základní + praktická škola
7125390790,Výroba a provoz,"Lázeňská 683, Počátky",Střední odborné (vyučen)
7126070760,Doprava,"Luční 379, Jablonec nad Nisou",Základní + praktická škola
7126490770,Obchod a cestovní ruch,"náměstí T. G. Masaryka 3, Dvůr Králové nad Labem",ÚSO s maturitou (bez vyučení)
7127050751,Obchod a cestovní ruch,"311, Nový Hrozenkov",ÚSO s maturitou (bez vyučení)
7127260756,Obchod a cestovní ruch,"Dolní náměstí 305, Vsetín",ÚSO (vyučení s maturitou)
7127530707,Služby,"85, Dětmarovice",Střední odborné (vyučen)
7127920744,Výroba a provoz,"Bělohradská 109, Havlíčkův Brod",Střední odborné (vyučen)
7128330763,Služby,"José Martího 385, Praha",Střední odborné (vyučen)
7132790726,Stavebnictví,"Na Průhoně 4800, Chomutov",ÚSO s maturitou (bez vyučení)
7133860733,Doprava,"Železniční 339, Nepomuk",Střední odborné (vyučen)
7134370759,Obchod a cestovní ruch,"náměstí Winstona Churchilla 1800, Praha",Nižší střední
7135220770,Doprava,"23, Kostelec nad Vltavou",Střední odborné (vyučen)
7135320777,Obchod a cestovní ruch,"Moskevská 1577, Ústí nad Labem",Střední odborné (vyučen)
7135370732,Obchod a cestovní ruch,"nan, Pardubice",Základní + praktická škola
7135450757,Finance,"Mistra Jaroslava Kociana 84, Ústí nad Orlicí",ÚSO (vyučení s maturitou)
7135950792,Finance,"Na Splavě 55, Česká Třebová",ÚSO (vyučení s maturitou)
7135960783,Finance,"B. Němcové 127, Lanškroun",ÚSO (vyučení s maturitou)
7136120736,Výroba a provoz,"61, Plasy",Střední odborné (vyučen)
7136180779,Kultura a sport,"Podbabská 1014, Praha",Vysokoškolské
7136310759,Finance,"Na Splavě 55, Česká Třebová",ÚSO (vyučení s maturitou)
7136890722,Finance,"Mistra Jaroslava Kociana 84, Ústí nad Orlicí",ÚSO (vyučení s maturitou)
7137060763,Finance,"nám. Přemysla Otakara II. 210, Vysoké Mýto",ÚSO (vyučení s maturitou)
7137100727,Finance,"nám. Přemysla Otakara II. 210, Vysoké Mýto",ÚSO (vyučení s maturitou)
7137270768,Finance,"B. Němcové 127, Lanškroun",ÚSO (vyučení s maturitou)
7138880774,Obchod a cestovní ruch,"21, Myslovice",Střední odborné (vyučen)
7138920738,Výroba a provoz,"Čechova 437, Benešov",Střední odborné (vyučen)
7138930729,Výroba a provoz,"Čechova 437, Benešov",Základní + praktická škola
7138950711,Zemědělství a lesnictví,"Čechova 437, Benešov",Základní + praktická škola
7138960702,Výroba a provoz,"Dolní 3137, Prostějov",ÚSO s maturitou (bez vyučení)
7139050718,Služby,"311, Studenec",Střední odborné (vyučen)
7139090779,Finance,"Karola Śliwky 623, Karviná",ÚSO s maturitou (bez vyučení)
7139470728,Obrana a ochrana,"Nádvorní 133, Praha",Základní + praktická škola
7139500798,Obrana a ochrana,"Škrétova 40, Praha",Základní + praktická škola
7139840783,Výroba a provoz,"Husova 52, Český Dub",ÚSO s maturitou (bez vyučení)
7139910720,Výroba a provoz,"Jaselská 2310, Břeclav",Základní + praktická škola
7140440728,Obchod a cestovní ruch,"37, Špindlerův Mlýn",ÚSO s maturitou (bez vyučení)
7140980727,Výroba a provoz,"U Parku 1141, Hluboká nad Vltavou",Střední odborné (vyučen)
7141010797,Výroba a provoz,"Nemanická 440, České Budějovice",ÚSO s maturitou (bez vyučení)
7141590760,Výroba a provoz,"Podhradská 446, Cheb",Střední odborné (vyučen)
7141610742,Výroba a provoz,"219, Nedachlebice",Střední odborné (vyučen)
7141920754,Výroba a provoz,"Podhradská 446, Cheb",Střední odborné (vyučen)
7142170723,Výroba a provoz,"Podhradská 446, Cheb",Střední odborné (vyučen)
7142600724,Výroba a provoz,"Podhradská 446, Cheb",Střední odborné (vyučen)
7142840702,Obchod a cestovní ruch,"Pražská 155, Písek",Střední odborné (vyučen)
7143390789,Doprava,"Kroměřížská 392, Kvasice",Střední odborné (vyučen)
7143500787,Stavebnictví,"Na Moráni 562, Chomutov",Střední odborné (vyučen)
7143520769,Stavebnictví,"Na Moráni 562, Chomutov",Střední odborné (vyučen)
7143540751,Doprava,"U Sauny 837, Jirkov",Střední odborné (vyučen)
7143690713,Obchod a cestovní ruch,"1, Klatovy",Střední odborné (vyučen)
7144520742,Výroba a provoz,"Elektrárenská 390, Trutnov",Střední odborné (vyučen)
7144930761,Zdravotnictví,"Josefa Hory 34, Dvůr Králové nad Labem",ÚSV
7145220791,Výchova a vzdělávání,"Cyrila Boudy 1444, Kladno",Vysokoškolské
7145640704,Finance,"tř. Budovatelů 2957, Most",ÚSO (vyučení s maturitou)
7145660783,Finance,"Školní 5336, Chomutov",ÚSO (vyučení s maturitou)
7145910752,Doprava,"Ostravská 751, Hlučín",Střední odborné (vyučen)
7146110766,Výroba a provoz,"52, Holubov",Střední odborné (vyučen)
7146230755,Obchod a cestovní ruch,"56, Stožec",Střední odborné (vyučen)
7146340753,Obchod a cestovní ruch,"140, Frymburk",Střední odborné (vyučen)
7146820709,Výroba a provoz,"Kněžskodvorská 2277, České Budějovice",ÚSO s maturitou (bez vyučení)
7146870761,Administrativa,"Vrbenská 199, České Budějovice",ÚSO s maturitou (bez vyučení)
7147860743,Výroba a provoz,"Kostelní 435, Most",Základní + praktická škola
7148840734,Výroba a provoz,"ul. 5. května 112, Klatovy",Základní + praktická škola
7148850725,Výroba a provoz,"3, Čachrov",Základní + praktická škola
7148890786,Obrana a ochrana,"Čechova 2126, Benešov",Základní + praktická škola
7149040748,Doprava,"63, Košťálov",Základní + praktická škola
7149070721,Obchod a cestovní ruch,"náměstí Míru 101, Domažlice",Střední odborné (vyučen)
7149640790,Výroba a provoz,"Petra Jilemnického 2097, Tachov",Střední odborné (vyučen)
7149810734,Výroba a provoz,"44, Čtveřín",Střední odborné (vyučen)
7150090773,Výroba a provoz,"Hlavní 643, Smržovka",Základní + praktická škola
7150460731,Informační technologie,"Na hřebenech II 1718, Praha",Vysokoškolské
7150680727,Finance,"tř. Budovatelů 2957, Most",ÚSO (vyučení s maturitou)
7150700709,Finance,"Školní 5336, Chomutov",ÚSO (vyučení s maturitou)
7150720788,Finance,"Smetanova 483, Litvínov",ÚSO (vyučení s maturitou)
7150730779,Finance,"Družstevní 532, Štětí",ÚSO (vyučení s maturitou)
7150770743,Finance,"Špindlerova třída 672, Roudnice nad Labem",ÚSO (vyučení s maturitou)
7150780734,Finance,"Dlouhá 183, Litoměřice",ÚSO (vyučení s maturitou)
7150960766,Obrana a ochrana,"Spálená 97, Praha",Základní + praktická škola
7153410792,Výroba a provoz,"Průmyslová 591, Lysice",Střední odborné (vyučen)
7154560727,Doprava,"Lidická 2567, Šumperk",Střední odborné (vyučen)
7154610779,Výroba a provoz,"Podnikatelská 539, Praha",ÚSO (vyučení s maturitou)
7155320722,Výroba a provoz,"Saská 1800, Aš",Základní + praktická škola
7157480718,Obchod a cestovní ruch,"Vyskočilova 1461, Praha",Bakalářské
7158300756,Výroba a provoz,"Krištofova 1443, Ostrava",Střední odborné (vyučen)
7158440727,Zdravotnictví,"Roentgenova 37, Praha",ÚSO s maturitou (bez vyučení)
7158740748,Výroba a provoz,"18, Olšany",Vysokoškolské
7159010796,Výroba a provoz,"Plzeňská 601, Mýto",Střední odborné (vyučen)
7159470770,Výroba a provoz,"Areál Tatry 1447, Kopřivnice",ÚSO (vyučení s maturitou)
7159760703,Služby,"nan, Mariánské Lázně",Základní + praktická škola
7160250747,Výroba a provoz,"Dráby 849, Vysoké Mýto",ÚSO (vyučení s maturitou)
7160540777,Výroba a provoz,"1, Okrouhlá",Střední odborné (vyučen)
7161730773,Výroba a provoz,"Chebská 2096, Sokolov",Střední odborné (vyučen)
7163280736,Výroba a provoz,"Křídlovická 943, Brno",Střední odborné (vyučen)
7163490741,Výroba a provoz,"Dukelská 278, Český Těšín",Střední odborné (vyučen)
7163800753,Doprava,"Cvokařská 160, Plzeň",Střední odborné (vyučen)
7164580730,Výroba a provoz,"Kloknerova 2249, Praha",Střední odborné (vyučen)
7164900733,Zemědělství a lesnictví,"Sportovní 452, Habry",Střední odborné (vyučen)
7165250709,Výroba a provoz,"Karla Uhlíře 1917, České Budějovice",ÚSO (vyučení s maturitou)
7165520757,Doprava,"83, Rousínov",Střední odborné (vyučen)
7165760735,Výroba a provoz,"272, Podlesí",ÚSO (vyučení s maturitou)
7165930776,Doprava,"U Technoplynu 1324, Praha",Střední odborné (vyučen)
7166820751,Stavebnictví,"Lipovská 440, Praha",Základní + praktická škola
7166920758,Obchod a cestovní ruch,"Vídeňská 132, Brno",ÚSO s maturitou (bez vyučení)
7167000783,Služby,"Dělnická 397, Brno",Střední odborné (vyučen)
7167810733,Služby,"Žitavská 1421, Frýdlant",Základní + praktická škola
7167870776,Obchod a cestovní ruch,"Andělohorská 152, Chrastava",ÚSO s maturitou (bez vyučení)
7168010747,Obchod a cestovní ruch,"Husova 23, Liberec",Střední odborné (vyučen)
7168700708,Výroba a provoz,"Chrastavická 165, Domažlice",Střední odborné (vyučen)
7168730778,Výroba a provoz,"Chrastavická 165, Domažlice",Střední odborné (vyučen)
7169340714,Zdravotnictví,"Dukelská 456, Jeseník",Vysokoškolské
7169560710,Výroba a provoz,"Příborská 258, Frýdek-Místek",Střední odborné (vyučen)
7169600771,Výroba a provoz,"Semanínská 580, Česká Třebová",Střední odborné (vyučen)
7169710769,Výroba a provoz,"Podolí 5, Ledeč nad Sázavou",Střední odborné (vyučen)
7170320705,Finance,"Havlíčkova 3, Uherské Hradiště",ÚSO s maturitou (bez vyučení)
7170410721,Obchod a cestovní ruch,"206, Malenovice",Střední odborné (vyučen)
7170630717,Výroba a provoz,"Zahradní 762, Paskov",Střední odborné (vyučen)
7170960711,Administrativa,"Na Lánech 764, Litomyšl",ÚSO s maturitou (bez vyučení)
7171140743,Výroba a provoz,"Zahradní 762, Paskov",Střední odborné (vyučen)
7171530780,Výroba a provoz,"Zděbradská 74, Říčany",Základní + praktická škola
7171970772,Zdravotnictví,"1, Bukovany",Střední odborné (vyučen)
7172680715,Výroba a provoz,"35, Orel",Střední odborné (vyučen)
7172690706,Výroba a provoz,"35, Orel",Střední odborné (vyučen)
7172940772,Výroba a provoz,"Stoličkova 2464, Kroměříž",Střední odborné (vyučen)
7173310730,Výroba a provoz,"Klostermannova 675, Sušice",Střední odborné (vyučen)
7173640724,Finance,"Ostrovského 253, Praha",ÚSV
7173890790,Výroba a provoz,"Blanenská 86, Rájec-Jestřebí",Střední odborné (vyučen)
7173990797,Služby,"Mickiewiczova 548, Havířov",Střední odborné (vyučen)
7174500726,Obchod a cestovní ruch,"Cidlinská 138, Liberec",Střední odborné (vyučen)
7174910745,Výchova a vzdělávání,"Školní 101, Trutnov",Vysokoškolské
7176010725,Výroba a provoz,"4, Kámen",Střední odborné (vyučen)
7176130714,Doprava,"Průmyslová 1285, Havlíčkův Brod",Základní + praktická škola
7176280773,Služby,"Průmyslová 1285, Havlíčkův Brod",Střední odborné (vyučen)
7176610767,Obchod a cestovní ruch,"Masarykovo nám. 16, Protivín",Střední odborné (vyučen)
7177310719,Obchod a cestovní ruch,"520, Harrachov",Střední odborné (vyučen)
7177320710,Obchod a cestovní ruch,"520, Harrachov",Střední odborné (vyučen)
7177480760,Obrana a ochrana,"Fügnerova 1543, Hořovice",Základní + praktická škola
7177910761,Výroba a provoz,"63, Batňovice",Střední odborné (vyučen)
7177940734,Zdravotnictví,"Na Františku 847, Praha",ÚSO s maturitou (bez vyučení)
7178160730,Informační technologie,"Českobratrská 610, Ostrava",Vyšší odborné
7178500715,Doprava,"Antonínská 1299, Hluk",Střední odborné (vyučen)
7179400778,Výroba a provoz,"Beranových 130, Praha",Střední odborné (vyučen)
7179470715,Výroba a provoz,"164, Řepice",ÚSO s maturitou (bez vyučení)
7180120712,Výroba a provoz,"86, Jitkov",Střední odborné (vyučen)
7180610756,Výroba a provoz,"Beethovenova 4547, Chomutov",ÚSO (vyučení s maturitou)
7180870716,Služby,"Masarykova 411, Fulnek",Základní + praktická škola
7180890795,Služby,"Masarykova 411, Fulnek",Základní + praktická škola
7181400724,Stavebnictví,"40.pluku 682, Valašské Meziříčí",Střední odborné (vyučen)
7181640702,Výroba a provoz,"Papírenská 2, Větřní",Střední odborné (vyučen)
7182750770,Obrana a ochrana,"Tržiště 365, Praha",ÚSO (vyučení s maturitou)
7182800725,Obrana a ochrana,"Na strži 1702, Praha",Základní + praktická škola
7183500774,Výroba a provoz,"Vrahovická 4412, Prostějov",Střední odborné (vyučen)
7184140780,Služby,"Lipová 63, Hať",Základní + praktická škola
7184730734,Administrativa,"Palackého 460, Přeštice",ÚSO s maturitou (bez vyučení)
7184740725,Obchod a cestovní ruch,"Palackého 460, Přeštice",ÚSO s maturitou (bez vyučení)
7184820750,Stavebnictví,"Bezručova 145, Zbiroh",Střední odborné (vyučen)
7185890757,Výroba a provoz,"46, Spešov",Střední odborné (vyučen)
7185910739,Výroba a provoz,"Nádražní 251, Kdyně",ÚSV
7187130708,Služby,"Nádražní 804, Hulín",Střední odborné (vyučen)
7187160778,Služby,"Nádražní 804, Hulín",Střední odborné (vyučen)
7187200742,Výroba a provoz,"Hulínská 1799, Kroměříž",ÚSO (vyučení s maturitou)
7187490772,Výroba a provoz,"Areál Tatry 1448, Kopřivnice",ÚSO s maturitou (bez vyučení)
7187590779,Obchod a cestovní ruch,"Areál Tatry 1448, Kopřivnice",ÚSO s maturitou (bez vyučení)
7187870721,Informační technologie,"Sokolovská 366, Praha",Vyšší odborné
7188000798,Výroba a provoz,"Klaudiánova 135, Mladá Boleslav",Střední odborné (vyučen)
7188010789,Zdravotnictví,"Máchova 400, Benešov",Vysokoškolské
7188820739,Výroba a provoz,"544, Staříč",Střední odborné (vyučen)
7189350747,Obchod a cestovní ruch,"Domoradická 299, Český Krumlov",Střední odborné (vyučen)
7189550761,Výroba a provoz,"Školní 454, Markvartovice",Střední odborné (vyučen)
7189660759,Výroba a provoz,"Vrbenská 2, České Budějovice",Základní + praktická škola
7189760766,Výroba a provoz,"Rudolfovská tř. 476, České Budějovice",Střední odborné (vyučen)
7189810721,Management,"Ruská 1241, Praha",ÚSO (vyučení s maturitou)
7190360711,Obrana a ochrana,"Pražská 636, Dolní Břežany",Základní + praktická škola
7190420754,Obchod a cestovní ruch,"3, Břasy",Střední odborné (vyučen)
7190520761,Výroba a provoz,"Vysoká 267, Rakovník",Střední odborné (vyučen)
7191760712,Výroba a provoz,"Jateční 842, Klatovy",Střední odborné (vyučen)
7191770703,Výroba a provoz,"Jateční 842, Klatovy",Střední odborné (vyučen)
7192020769,Výroba a provoz,"92, Radostná pod Kozákovem",Střední odborné (vyučen)
7192220783,Informační technologie,"Holandská 873, Brno",Bakalářské
7192260747,Obchod a cestovní ruch,"K Babě 593, Brno",Bakalářské
7192930726,Obchod a cestovní ruch,"1, Plzeň",Střední odborné (vyučen)
7193380709,Výroba a provoz,"103, Pardubice",Střední odborné (vyučen)
7194780710,Zdravotnictví,"Vlašská 336, Praha",Vysokoškolské
7195060749,Zdravotnictví,"Štěchovická 1983, Praha",Vysokoškolské
7195600748,Obrana a ochrana,"Masná 480, Studená",Základní + praktická škola
7195710746,Zdravotnictví,"Za Kopečkem 353, Žamberk",Vysokoškolské
7195750710,Zdravotnictví,"Čermákova 1951, Kladno",Vysokoškolské
7195960715,Výroba a provoz,"240, Dobrá",Střední odborné (vyučen)
7196810726,Zdravotnictví,"Brázdimská 1000, Brandýs nad Labem-Stará Boleslav",ÚSO s maturitou (bez vyučení)
7196850787,Zdravotnictví,"Brázdimská 1000, Brandýs nad Labem-Stará Boleslav",ÚSO s maturitou (bez vyučení)
7197040713,Výroba a provoz,"Ke Statku 18, Písek",ÚSO s maturitou (bez vyučení)
7197110747,Výroba a provoz,"Šafaříkova 349, Sedlčany",Střední odborné (vyučen)
7197160702,Výroba a provoz,"Kuštova 637, Rakovník",Střední odborné (vyučen)
7197960758,Stavebnictví,"35, Benešov",Střední odborné (vyučen)
7198270770,Informační technologie,"Holandská 873, Brno",Bakalářské
7198410741,Doprava,"65, Bor",Střední odborné (vyučen)
7198470784,Výroba a provoz,"Nádražní 251, Kdyně",ÚSO (vyučení s maturitou)
7199130772,Doprava,"Karlštejnská 110, Loděnice",Základní + praktická škola
7199660780,Doprava,"Vítězslava Nezvala 4046, Jablonec nad Nisou",Střední odborné (vyučen)
7199670771,Obchod a cestovní ruch,"Pražská 4804, Jablonec nad Nisou",Střední odborné (vyučen)
7199690753,Obchod a cestovní ruch,"Jagellonská 1239, Praha",Střední odborné (vyučen)
7199700744,Obchod a cestovní ruch,"Jagellonská 1239, Praha",Základní + praktická škola
7199840715,Zdravotnictví,"Maxima Gorkého 77, Trutnov",ÚSO s maturitou (bez vyučení)
7200790733,Výroba a provoz,"Velíkovská 10, Zlín",Nižší střední odborné
7202970711,Výroba a provoz,"Plzeňská 155, Praha",Bakalářské
7205580787,Doprava,"11, Hrejkovice",Střední odborné (vyučen)
